,Unnamed: 0,n,composition,MagpieData mean Number,MagpieData avg_dev Number,MagpieData minimum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mean MeltingT,MagpieData mean Row,MagpieData avg_dev Row,MagpieData range CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mean NpValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData avg_dev NValence,MagpieData mean NsUnfilled,MagpieData avg_dev NpUnfilled,MagpieData avg_dev NUnfilled,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mean GSbandgap,MagpieData mean GSmagmom,MagpieData mean SpaceGroupNumber,label,distance
78,78,1438.6,Fe0.685 C0.0116 Mn0.000101 Si0.000198 Cr0.151 Ni0.00882 Mo0.0116 V0.000109 Nb0.000479 Co0.131 Al0.000619,25.79668094582249,1.022627124376775,46.0,32.0,54.747832640031326,1.8549040084077448,1896.1274568876768,3.9880682760867776,0.0477125907456075,88.0,2.975902782693752,0.9999999999999998,1.8234864561240784,0.0499224710988945,0.0242022696061871,5.910199235202282,0.4451847664537511,0.6740195778790307,0.1629932655423247,0.0992736112603284,0.596391666623451,10.740069919429276,0.2691451953552448,0.0522791551643835,1.653035661018494,223.9722805804147,35,0.9724980021539263
79,79,1755.2,Fe0.686 C0.000466 Mn0.000102 Si0.000199 Cr0.0951 Ni0.103 Mo0.00694 V0.0045 Nb6.02e-05 Co0.0877 Al0.00892 Ti0.00666,26.047549775560817,0.7927644870343679,43.0,35.0,55.33009785852449,1.9814497562848643,1836.962751858856,3.9969481232979,0.0200505693644919,88.0,2.8072746680363614,1.0099999999999998,1.8242594187229253,0.0406965071801798,0.0102536174762456,6.093820699942942,0.5518114641263078,0.586867861837138,0.1021362336632363,0.0936467446310036,0.5722346624730282,10.824665011609202,0.3405356441978255,0.0022497567141687,1.6456220162916582,225.2304581056197,29,0.0
80,80,1680.6,Fe0.686 C0.000469 Mn0.00041 Si0.000802 Cr0.107 Ni0.0671 Mo0.0161 Co0.0767 W0.00745 Al0.0376,26.103924348084444,1.6180135677026195,49.0,29.0,55.58494984649335,2.463730369688837,1840.8602504324087,3.9916569214039983,0.0780601965963334,86.0,2.8630996481578146,0.9999999999999998,1.822278670829536,0.0509330544110597,0.0401568178657924,5.839204666521946,0.6889101432830494,0.8344093120582923,0.1231454406676063,0.3712887282063717,0.5686815111429808,11.055620474299843,0.675615681438635,0.0027295772139919,1.6072265999748734,225.8726069919801,30,0.0
81,81,1267.1,Fe0.686 C0.000478 Mn0.000104 Si0.000204 Cr0.00011 Ni0.143 Mo0.0185 V0.000113 Nb6.18e-05 Co0.15 Al0.000638 Ti0.00144,26.705744113219342,1.025422893118901,43.0,35.0,56.221636002561546,1.949015662090615,1813.4259900776376,4.016752930698563,0.0364780039729414,88.0,3.2038465140675774,1.0099999999999998,1.854744791579224,0.0353341981226877,0.0020007019445783,6.402882010151813,0.6354988304098671,0.6452546699258747,0.0186596935907982,0.0118127225155993,0.6421646009001801,10.702939715677983,0.2516243833853738,0.0023052843315257,1.7641822661462765,223.1104831185527,20,1.0435816517460792
82,82,1226.4,Fe0.686 C0.00091 Mn9.95e-05 Si0.0354 Cr0.146 Ni0.0475 Mo0.000114 V0.000107 Nb5.88e-05 Co0.0825 Al0.000405 Ti0.000457,25.437440079363608,1.2792782233259676,43.0,35.0,55.49044416229562,2.5856513847421057,1854.7386090638868,3.96253098765416,0.0725311951707181,88.0,3.138320585832358,1.0099999999999998,1.815985117522232,0.0461055719325836,0.0730577810263465,5.808644038580109,0.667592477782041,0.7870768886363431,0.1462384171777876,0.2838388352640135,0.5557308599855176,11.08320889465862,0.7057537568967297,0.0314696804456159,1.604664857326224,225.79960498275577,17,1.084607587171031
83,83,1779.7,Fe0.687 C0.000467 Mn0.000102 Si0.0002 Cr0.0835 Ni0.114 Mo0.00573 V0.00011 Nb6.04e-05 Co0.0947 Al0.00562 Ti0.00832,26.12979873963977,0.7750385551789519,43.0,35.0,55.45295113248586,1.9738870126251384,1831.6309192532096,3.999036216302828,0.01349845418916,88.0,2.876982498281083,1.0099999999999998,1.8281871424693548,0.0354697872210894,0.0069553256850755,6.161946066920354,0.5779138620495499,0.6122941799377485,0.0893074219946321,0.0611607066459052,0.6017934022227601,10.78631525748118,0.2911452437120424,0.0022546617385273,1.6648581031040954,224.89706898134784,21,0.55199080152087
84,84,1372.9,Fe0.687 C0.00974 Mn0.000101 Si0.000198 Cr0.151 Ni0.00883 Mo0.0116 V0.000109 Nb0.00048 Co0.131 Al0.00062,25.83390860996244,0.960939938754336,46.0,32.0,54.70704862103493,1.8413275185999856,1892.3739738457325,3.991787568028877,0.0403951983420215,88.0,2.7994201844771816,0.9999999999999998,1.822149502637212,0.0495087745442066,0.0204821131272996,5.921377306186405,0.4270456668896378,0.6625117241160599,0.1629695066744746,0.084742294973339,0.5963224985400671,10.749538469124833,0.2660269423215951,0.0439143200909783,1.6570089852312029,224.0380561978978,35,0.3991390262747977
85,85,1731.7,Fe0.687 C0.0162 Mn0.000101 Si0.000199 Cr0.0965 Ni0.0142 Mo0.0116 V0.00328 Nb6e-05 Co0.17 Al0.00062 Ti0.000233,25.846577926045484,1.0407077093769357,43.0,35.0,55.29724008068057,1.815066001873089,1884.009364465552,3.9784408490859446,0.0657046295535932,88.0,3.6838506487585656,1.0099999999999998,1.837834934844544,0.0469590580352514,0.0334182339276374,5.977192840349884,0.4365422507701194,0.5667745348157155,0.1081607571252998,0.1350546545665462,0.4491239207668841,10.675982508084454,0.319850084243678,0.0729895379267654,1.7217321410374438,222.4139088973623,31,0.0
86,86,1729.4,Fe0.687 Mn0.000102 Si0.000199 Cr0.119 Ni0.0952 Mo0.00716 V0.00011 Nb6.01e-05 Co0.0712 W0.000851 Al0.0118 Ti0.00689,25.99612784310406,0.8428511585317681,43.0,35.0,55.16418645538425,1.9458052111416464,1843.9175093022293,3.996921782830873,0.0239343704614965,53.0,2.607815584305584,0.8199999999999998,1.8191106174332,0.0467923442708753,0.0122032217585904,6.033646197207783,0.5122217252454798,0.6609487977554467,0.1262741327013828,0.1182069820669423,0.5787748164065313,10.862794251453298,0.3740178130437818,0.0001538928507508,1.6176504479936733,225.83587407051468,32,0.5901339868907665
87,87,1311.1,Fe0.688 C0.00877 Mn0.000101 Si0.00987 Cr0.134 Ni0.00898 Mo0.00856 V0.000109 Nb5.97e-05 Co0.141 Al0.000617,25.72654473946588,1.0565748095234233,46.0,32.0,55.059370439991646,1.7956568793804069,1878.8677715096403,3.980593994380575,0.0553029083955836,88.0,3.0793813757480337,0.9999999999999998,1.824619307892164,0.0445045659411674,0.0378944724386883,5.900317248839504,0.484951957339392,0.6604396027987623,0.142610187900467,0.1522896221998788,0.5361092213927747,10.817439918964302,0.3815328849724547,0.0470562913453672,1.675705351781226,223.6990635724597,25,0.43444691011086395
88,88,1486.2,Fe0.689 C0.000476 Mn0.000104 Si0.000204 Cr0.111 Ni0.0683 Mo0.0327 V0.000112 Nb6.15e-05 Co0.0975 Al0.000636,26.51549830090886,1.3116061330747228,46.0,32.0,54.89760957350486,1.6329874804091915,1878.0141855936463,4.030966604622466,0.0634880390336708,88.0,2.9069998254349034,0.9999999999999998,1.832411189553776,0.0420095506363725,0.0019958133914478,6.08193333923278,0.4409896721760598,0.570413069669279,0.1437480595564314,0.0117833709066272,0.561489606314936,10.871851560844576,0.3981138546540247,0.0022975731769079,1.645734225312485,225.2937865309593,33,0.0
89,89,1012.8,Fe0.689 C0.00193 Mn0.000105 Si0.000206 Cr0.000111 Ni0.185 Mo0.0362 V0.000114 Nb6.23e-05 Co0.0785 Al0.00343 Ti0.00507,26.922274081868043,1.504751841052908,43.0,35.0,56.21042147151381,2.258123004711711,1833.1705185298847,4.028774117927841,0.070456911749853,88.0,3.580523423923924,1.0099999999999998,1.859772810272551,0.0461895777854327,0.007704093202123,6.358038679109114,0.7085061172215463,0.7236241063207982,0.0363831853114491,0.0511157848164565,0.7118845999396525,10.838524907769166,0.4548485349183692,0.0088389195344375,1.6864080217661863,225.25108942099567,39,1.4488296140744148
90,90,1278.2,Fe0.69 C0.00697 Mn0.000102 Si0.000199 Cr0.15 Ni0.00885 Mo0.0116 V0.00011 Nb0.000481 Co0.13 Al0.000621,25.89010474175946,0.8667835168274098,46.0,32.0,54.64867613743864,1.8141889323374685,1886.608937606426,3.99731813845373,0.0295097034506909,88.0,2.6268066634894,0.9999999999999998,1.820260127556102,0.0487000248085192,0.014974978301848,5.937899739021536,0.3987690892422211,0.6431745115605638,0.1622541251515367,0.0631336867765732,0.5939677349686904,10.763728752371884,0.2610287824050379,0.0315245837308408,1.6647041020041489,224.1613811937337,35,0.9121201126166318
91,91,1368.5,Fe0.69 C0.00785 Mn0.000101 Si0.0154 Cr0.134 Ni0.00898 Mo0.0115 V0.000109 Nb0.000477 Co0.132 Al0.000617,25.72315226056258,1.14778467043667,46.0,32.0,55.121160719815705,1.9338264610803189,1880.2326963819407,3.98028039007666,0.0624281534292742,88.0,3.1242567835916506,0.9999999999999998,1.8247732744342349,0.0446904563162685,0.0470683313453888,5.860020738556334,0.532009835179341,0.6959719518210463,0.1458262156929735,0.1873944503128521,0.5442952780683921,10.89770772641778,0.496242873717572,0.0471490478844874,1.6643812359302377,224.0399786620634,28,0.8000471120509539
92,92,1280.7,Fe0.69 C0.0097 Mn0.000101 Si0.0111 Cr0.134 Ni0.00936 Mo0.0114 V0.0037 Nb0.000478 Co0.129 Al0.000617,25.72271715813402,1.1411679563358157,46.0,32.0,55.02455235648192,1.8390866594194943,1885.9261938394484,3.980750528287389,0.0614428930624878,88.0,3.1539163284559835,0.9999999999999998,1.8249250792431084,0.0462032821986174,0.0422399785483302,5.861585702622227,0.5250393561614565,0.6969636107919182,0.1459574008260493,0.1689639730301344,0.561391670881914,10.855778189542006,0.4426857348754145,0.0522199076297505,1.662587490108809,224.07950324976787,25,0.7235023439866594
93,93,1605.4,Fe0.692 C0.00837 Mn0.00112 Si0.00179 Cr0.000107 Ni0.169 Mo0.000116 V0.0474 Nb6.01e-05 Co0.0764 Al0.00228 Ti0.000933,26.051393285613774,0.8094161862269104,43.0,35.0,56.06714356215599,2.4698423740497515,1825.960680332393,3.979357349580487,0.0411238432547183,88.0,4.010896523563818,1.0099999999999998,1.842937681283096,0.040461402388999,0.0226095842027435,6.192446378019642,0.7346587395076363,0.7236963130123061,0.0002832200569821,0.1028282846303707,0.6992533866915498,10.725975395521887,0.2965116353079006,0.0390317355527008,1.6802161735747507,225.2966851648414,34,0.0
94,94,1369.5,Fe0.692 C0.00968 Mn0.000101 Si0.0144 Cr0.133 Ni0.00887 Mo0.0114 V0.000109 Nb0.000477 Co0.13 Al0.000616,25.69665708292485,1.1850987971581155,46.0,32.0,55.13827770465886,1.9504273088868385,1883.681289637867,3.977515682259485,0.0675973135324235,88.0,3.238153388400994,0.9999999999999998,1.82604647165401,0.0447194767467812,0.0487441700569528,5.853877418046017,0.5379464602976384,0.697432978638199,0.1447824570555427,0.1937671091314351,0.540397455432866,10.87881261157154,0.481849061609429,0.0546168152196615,1.666073150144146,224.04647864944192,28,0.5398221161037557
95,95,1205.8,Fe0.693 C0.000454 Mn9.93e-05 Si0.0334 Cr0.165 Ni0.0381 Mo0.000114 V0.000107 Nb5.87e-05 Co0.0685 Al0.000405 Ti0.000456,25.39983154845383,1.255189773966637,43.0,35.0,55.22187339325834,2.3773777489892423,1862.45829228744,3.9654491274329953,0.0670791695393322,88.0,2.818374603072752,1.0099999999999998,1.810835590690752,0.0503160733966428,0.0681338489577811,5.771600409725376,0.6548570110125488,0.8101699202100973,0.165223258317045,0.2655431912386359,0.6036486093128587,11.08543755720285,0.6713713716986468,0.0278679115809437,1.5919313077203472,226.34782683501152,17,1.0517910952275609
96,96,1275.3,Fe0.693 C0.00877 Mn0.000101 Si0.0144 Cr0.133 Ni0.00897 Mo0.0114 V0.000109 Nb0.000477 Co0.13 Al0.000616,25.71509917139852,1.1548418873147532,46.0,32.0,55.11884781129508,1.9177929118250467,1881.8298209809127,3.9793384177138673,0.0640750719218538,88.0,3.154446605782327,0.9999999999999998,1.825400567321748,0.0445376395558797,0.0469164494331278,5.859560390590733,0.529117038017408,0.6917773458839603,0.1447549715589758,0.1868108607717873,0.5403609780240627,10.883371394121651,0.4802999875060262,0.0505185328767848,1.6679252372062252,224.07884253574235,28,0.7817466398177495
97,97,1575.5,Fe0.694 C0.0103 Mn0.000102 Si0.0002 Cr0.0917 Ni0.044 Mo0.00877 V0.00308 Nb6.04e-05 Co0.146 W0.00153 Al0.000624 Ti0.000352,26.03797671752613,0.8814806836484239,43.0,35.0,55.31130515837423,1.7623760317131076,1868.6335389456208,3.990473244021496,0.0426054409841861,88.0,3.284511021011215,1.0099999999999998,1.8354642624738384,0.0415763984563783,0.0216084764705035,6.052817256083231,0.4476078811865291,0.5125480303846416,0.1004582308069882,0.0891728291131615,0.4606650658847591,10.697642619335376,0.2694409184580658,0.0464300446559192,1.7158415242130494,223.34112533555896,18,0.7800142809850199
98,98,1369.5,Fe0.695 C0.00971 Mn0.000101 Si0.00988 Cr0.134 Ni0.00889 Mo0.0115 V0.000109 Nb0.000478 Co0.13 Al0.000617,25.749812303493503,1.1008377941657763,46.0,32.0,55.02868982340032,1.7809754923176373,1884.8044577195487,3.98206611115832,0.0590923784884834,88.0,3.090218076613381,0.9999999999999998,1.8256144898703868,0.0449519457992727,0.0397856610865903,5.879688288837682,0.4960720850980387,0.6730577370807499,0.1459364081236847,0.1595539467106055,0.5440364546714754,10.835798733567826,0.4106945142694596,0.0512787855461193,1.6730281791741248,224.05256002039417,25,0.36850839495380294
99,99,1359.7,Fe0.695 C0.0106 Mn0.000101 Si0.0103 Cr0.133 Ni0.00898 Mo0.0114 V0.000109 Nb0.000478 Co0.13 Al0.000617,25.72764033040671,1.135151147384459,46.0,32.0,55.06494001009409,1.828257115987001,1886.0352263825653,3.979772832892757,0.0633264980893253,88.0,3.18491391296468,0.9999999999999998,1.826429728608764,0.044826286024276,0.0423922005626708,5.873148208298145,0.5072069983929653,0.6779080692818515,0.1447932959218857,0.1695425963006132,0.5405016347541651,10.83432305721842,0.4174157879388899,0.0555869816157547,1.6725801183589497,224.0217122983055,25,0.622107424566125
100,100,1233.3,Fe0.696 C0.00143 Mn0.000105 Si0.000204 Cr0.00011 Ni0.18 Mo0.0293 V0.000113 Nb6.18e-05 Co0.0682 Al0.00319 Ti0.0212,26.74000878875759,1.385177059415767,43.0,35.0,55.97486963376242,2.263208260125806,1827.8378909261976,4.023109792064076,0.0573714552341876,88.0,3.570902630007246,1.0099999999999998,1.8515900270603325,0.0449966174815089,0.0064585567275899,6.2845029241520605,0.7152344016563386,0.7266604217372996,0.0294743406881673,0.0447588945864484,0.7170802357844277,10.908606232408957,0.5662394471514645,0.0065875398459347,1.681943584446318,225.08618462911505,39,1.2650250226931012
101,101,1376.3,Fe0.696 C0.00878 Mn0.000101 Si0.00989 Cr0.135 Ni0.00927 Mo0.0113 V0.000109 Nb0.00012 Co0.129 Al0.000617,25.75745635566149,1.070313320570322,46.0,32.0,55.0056109507522,1.7466172934307902,1882.766969566691,3.9833561124069794,0.0554816036201103,88.0,2.996581630806602,0.9999999999999998,1.824772057625224,0.0448969980973084,0.0379499033680701,5.884871529024074,0.4870853739972357,0.6679925624026286,0.1463926245792037,0.152502335793559,0.5447831262202724,10.837769633285472,0.4038174018806127,0.0471110402354759,1.6739803994564917,224.1180729203639,25,0.4800383319000079
102,102,1376.7,Fe0.696 C0.00925 Mn0.000101 Si0.000198 Cr0.148 Ni0.0107 Mo0.00573 V0.000109 Nb0.000538 Co0.129 Al0.000617,25.758383712757794,0.9069459764012195,46.0,32.0,54.74818319148446,1.7662464882116484,1883.9374761832871,3.986956169650774,0.0383581066751488,88.0,2.714660395929584,0.9999999999999998,1.8204035319417384,0.0480606883496863,0.0195082594929432,5.9347918455815245,0.4096893547818288,0.6348094401272347,0.1542305219831581,0.0809116843556491,0.5705681514109349,10.722170668734394,0.2257291760874777,0.0417309133880467,1.6747378869056715,224.1155609186968,35,0.6098904807360521
103,103,1348.9,Fe0.696 C0.00974 Mn0.000101 Si0.000198 Cr0.15 Ni9.49e-05 Mo0.0116 V0.000109 Nb0.00048 Co0.13 Al0.000619,25.817145321464643,0.9535169200449106,46.0,32.0,54.65705853363443,1.8168584768013776,1892.915711244067,3.991774296383003,0.0404631365386021,88.0,2.6733283924596614,0.9999999999999998,1.821556658099936,0.049090155053949,0.0205167087295066,5.903757966304148,0.4198339326877217,0.6542550450264943,0.1622516785010219,0.0848781797971467,0.5882324333658026,10.753176880664329,0.264408529445867,0.0439906404967095,1.6721483993005195,224.0994511292398,35,0.4260399388830687
104,104,1332.7,Fe0.697 C0.00972 Mn0.000101 Si0.00732 Cr0.135 Ni0.00909 Mo0.0115 V0.000109 Nb0.000479 Co0.13 Al0.000618,25.77887019862389,1.0528101759116448,46.0,32.0,54.965280532141385,1.7333871687136306,1885.4457577849555,3.9846154153558113,0.0541619282819059,88.0,3.0054245653229805,0.9999999999999998,1.825291202143592,0.0451664148504582,0.0346655184092505,5.8944449051238985,0.4724244568338656,0.6598271422476522,0.1468414095992055,0.139855046354736,0.5469494426398378,10.811235468572844,0.369641965975933,0.0493132734627653,1.6762747273256855,224.05974501891728,25,0.6284710243107422
105,105,1287.3,Fe0.699 C0.000478 Mn0.000104 Si0.000204 Cr0.00011 Ni0.166 Mo0.0287 V0.00383 Nb6.18e-05 Co0.0847 Al0.00829 Ti0.00803,26.71346616804791,1.3555481216619352,43.0,35.0,56.139292359699446,2.238473125216485,1820.9229125575607,4.019321309948756,0.0564399484376521,88.0,3.389445733383596,1.0099999999999998,1.8523749189350995,0.042176014944194,0.0096587540387378,6.290363316824542,0.6881505406402788,0.6977958380543756,0.0288860176979109,0.0876059992669754,0.6797838682348795,10.867572532165852,0.4848995316416964,0.0023079159562336,1.706184325160062,225.03695338845785,39,0.5219703824847254
106,106,1212.0,Fe0.699 C0.000946 Mn0.000103 Si0.000202 Cr0.000109 Ni0.14 Mo0.00545 V0.000112 Nb6.12e-05 Co0.148 Al0.000632 Ti0.00487,26.46666123720492,0.7586859720874336,43.0,35.0,56.23331831226714,1.9278785107998029,1800.9901777835228,4.002786634559472,0.0109973460329702,88.0,3.096323050259982,1.0099999999999998,1.849468596433444,0.0307325219581044,0.0029295081107754,6.391921361116704,0.6305779175087128,0.6321302225505934,0.0056230947691871,0.0154843600142204,0.6280248767745774,10.658357069598738,0.2267403083730227,0.0044116331087243,1.788803310423971,223.0492085325526,20,1.2454100731742634
107,107,2356.4,Fe0.7 C0.000479 Mn0.000523 Si0.00102 Cr0.000111 Ni0.17 Mo0.0298 V0.000113 Nb6.19e-05 Co0.0771 Al0.00277 Ti0.018,26.76393138288357,1.3665274257099929,43.0,35.0,55.96643215815071,2.184502107172212,1826.642958709388,4.025114455029456,0.0582251560866613,88.0,3.4342279121339927,1.0099999999999998,1.8516742120000853,0.0433433599950325,0.0057681274756172,6.288595577962272,0.6915913495398689,0.7035539398605186,0.0299735624157293,0.0395234245748625,0.6951146076461568,10.902034964558927,0.5455422292473432,0.0029421090206093,1.6981062844620076,224.95524961101643,39,0.840726570900471
108,108,1299.8,Fe0.7 C0.00927 Mn0.000101 Si0.00594 Cr0.133 Ni0.00901 Mo0.0114 V0.000109 Nb0.000479 Co0.13 Al0.000619,25.80643606339657,1.0046851862385258,46.0,32.0,54.935641366178366,1.7016790612473145,1883.9457480238573,3.986779048091463,0.0497830354830342,88.0,2.9119846100821096,0.9999999999999998,1.8251662219679816,0.0445176351498822,0.0310412349689177,5.9072533222392005,0.4517033028539815,0.6427566103398394,0.1448894320391068,0.1258548615776356,0.5408545135261581,10.79882979195192,0.3447183627602449,0.0462728716467585,1.6842510196426042,224.07358729828547,25,1.1311805489666522
109,109,1405.6,Fe0.701 C0.0075 Mn0.000102 Si0.0002 Cr0.154 Ni9.59e-05 Mo0.0289 V0.00508 N0.00121 Nb6.06e-05 Co0.101 Al0.000835,26.05491470609265,1.114735964197528,46.0,36.0,54.40585479660415,2.00648666034104,1908.967479113405,4.010505773345261,0.0573136386759533,93.0,3.37946720653294,1.49,1.8240504758328515,0.0529404984185854,0.0198653277779083,5.844356031874526,0.452073836604651,0.7137190949630239,0.1829636188997118,0.0764588377058283,0.6585911092005021,10.880626447629488,0.4183788303246072,0.041664057456948,1.6360543388806317,225.15473895319272,15,0.7774707301276051
110,110,1144.8,Fe0.702 C0.000943 Mn0.000103 Si0.000202 Cr0.000109 Ni0.142 Mo0.000118 V0.000111 Nb6.09e-05 Co0.149 Al0.000629 Ti0.00509,26.38518556060337,0.647050428583433,43.0,35.0,56.2711296936451,1.9264156746501493,1795.0314966053918,3.997462828351106,0.0054230138342281,88.0,3.049466363876392,1.0099999999999998,1.8478374562747488,0.0286471410446375,0.0029179323285609,6.401064450517556,0.6323491132582415,0.630818933048983,0.0002877946959207,0.0154169606591236,0.6266920816313651,10.631982800872471,0.2132905723481604,0.0043942661380201,1.7962964235757113,223.00388297921788,20,1.9332904370260193
111,111,1423.8,Fe0.702 C0.0093 Mn0.000102 Si0.000199 Cr0.133 Ni0.0115 Mo0.0117 V0.00011 Nb0.000481 Co0.131 Al0.000621,25.88552348819466,0.8929580967645692,46.0,32.0,54.820713330726704,1.671132221869808,1884.7878136284232,3.9927610941057776,0.0386929815359399,88.0,2.757623067834202,0.9999999999999998,1.8251331832686173,0.044507678155266,0.0196187449563155,5.947186686573075,0.39719652282328,0.609265227001131,0.1451791126715353,0.0813690687764604,0.543515964701064,10.742937395606962,0.2533146952899043,0.0419660814409412,1.6913600958010653,224.03945848703967,35,0.9903669898782832
112,112,1350.4,Fe0.702 Mn0.000102 Si0.0002 Cr0.154 Ni0.0793 Mo0.0152 V0.00011 Nb6.04e-05 Co0.0409 Al0.00208 Ti0.00574,26.082799469116694,0.8650459897337655,43.0,35.0,54.56974845462464,1.991160069099404,1874.9610636231705,4.012984393999594,0.0301337750568245,53.0,2.921775962872445,0.6200000000000001,1.815047748687496,0.0519019764466615,0.0024807630827242,5.993105079122336,0.4104642666996653,0.6848867552093539,0.1693124805190076,0.0223557889260926,0.6699464586325166,10.87271485288185,0.339562319692232,0.0001546475695924,1.5927226398476608,227.03985305880084,23,0.06643492919595584
113,113,1274.7,Fe0.702 Mn0.000102 Si0.0002 Cr0.154 Ni0.0802 Mo0.0146 V0.00011 Nb6.04e-05 Co0.0409 Al0.00249 Ti0.00551,26.07055183686332,0.8523087707813116,43.0,35.0,54.58849174402333,1.985936429965422,1873.8151725642488,4.01196833665876,0.0289648852482789,53.0,2.8932572266915204,0.6200000000000001,1.814905450300368,0.0518725035670281,0.002889501849881,5.993968239875445,0.4124583756930726,0.685255539602945,0.1686313279590598,0.0264241717602041,0.6676129285795936,10.870288468061208,0.3363999520319088,0.0001545733515541,1.5924940224415078,227.043603282794,23,0.06643492919595566
114,114,1130.0,Fe0.703 C0.000908 Mn9.92e-05 Si0.0375 Cr0.146 Ni0.0557 Mo0.000114 V0.000107 Nb5.87e-05 Co0.0555 Al0.000606 Ti0.000569,25.398967607144407,1.3179243731585295,43.0,35.0,55.508873413394376,2.6348615940686795,1854.7660439974763,3.9602571343699458,0.0767305210092664,88.0,3.0730048111093606,1.0099999999999998,1.8153687418007027,0.0460400976166385,0.0774094674072267,5.783923382804325,0.6855481731921985,0.7974655712851617,0.1461490384706716,0.3010532156972677,0.5533174271945335,11.114944864978083,0.7363009788344025,0.0330645148550449,1.6026401609333842,226.704762199,17,1.0446640050360598
115,115,1237.0,Fe0.703 C0.00274 Mn0.0209 Si0.00625 Cr0.173 Ni0.0481 Mo0.00864 V0.000108 Nb5.91e-05 Co0.0189 Al0.0179,25.524310844839388,1.2497939759995909,46.0,32.0,54.72607483555125,2.1805149780798025,1862.450093142527,3.979060663541341,0.0581573140670907,88.0,2.8723469961399744,0.9999999999999998,1.8008075453600254,0.0661213463866254,0.0358944618786909,5.750677347903471,0.6144044277726051,0.8391469027768755,0.1817723360742043,0.2442684574032652,0.678544028825455,10.96892915127926,0.4752400340038242,0.0171572026369424,1.5423284247947642,227.71478218574265,36,1.1677284326689426
116,116,1371.4,Fe0.703 C0.00883 Mn0.000102 Si0.000199 Cr0.135 Ni0.00942 Mo0.0115 V0.00011 Nb0.000421 Co0.131 Al0.000621,25.8826858147796,0.8808184588540555,46.0,32.0,54.78741415492655,1.6814298834472752,1884.465519369568,3.993442331206765,0.0368259613221421,88.0,2.687436201695542,0.9999999999999998,1.8242372898301644,0.0448885230068681,0.0186752089325866,5.944177332001604,0.3937639751994493,0.6099999097791434,0.1468911810902387,0.077669421440216,0.547540252581865,10.745660484714708,0.2513787134700582,0.0398454183800688,1.6919108674002283,224.0651657713484,35,0.9639662788664153
117,117,1273.3,Fe0.703 C0.00927 Mn0.000101 Si0.000198 Cr0.128 Ni0.0235 Mo0.00574 V0.000109 Nb0.000599 Co0.129 Al0.000619,25.824597854691763,0.8558704206434047,46.0,32.0,54.94486749802028,1.590499646030391,1875.610626884744,3.9869837702072526,0.038446181899422,88.0,2.8382459273935505,0.9999999999999998,1.82482913323788,0.0428237260866768,0.0195523408816401,5.9801147044002025,0.3859712486814337,0.5823132640217197,0.1343207323803962,0.0810966149867606,0.5150822433668434,10.708137489508324,0.2317082423936444,0.0418252857611365,1.6973097058521942,224.0631374133118,38,0.4912067426992067
118,118,1393.5,Fe0.704 C0.000476 Mn0.000104 Si0.000203 Cr0.00011 Ni0.148 Mo0.0304 V0.000112 Nb6.15e-05 Co0.0892 Al0.0191 Ti0.00835,26.5781391467894,1.4353865949849431,43.0,35.0,56.25972224235876,2.381360247292959,1813.2309915894791,4.010205311081258,0.06029423755432,88.0,3.379525717309096,1.0099999999999998,1.8499787374770835,0.0426531394860204,0.0204556169206287,6.202029463567494,0.674478645721354,0.6792753724189299,0.0305679388351257,0.1925247949097913,0.6417514855938453,10.936696133865922,0.6020345349501393,0.0022967474289245,1.7119494361365748,224.8995137066531,7,0.9464369694931899
119,119,1580.1,Fe0.705 C0.000475 Mn0.000104 Si0.000203 Cr0.00011 Ni0.147 Mo0.0304 V0.000112 Nb6.15e-05 Co0.0891 Al0.0195 Ti0.00835,26.570689378563205,1.4360007081380155,43.0,35.0,56.26022337718678,2.383912431067547,1812.964711162512,4.009804426260889,0.0603006300271317,88.0,3.373821701941252,1.0099999999999998,1.8497991184662768,0.0426089382389956,0.0208473379310896,6.19747694832797,0.6726718898293089,0.6772557389593259,0.0305588028174293,0.1962999615426836,0.63917518407467,10.939396799595288,0.6059702791101746,0.0022915668539721,1.7127976318098683,224.90667177787628,7,1.001003966199616
120,120,1109.3,Fe0.706 C0.000906 Mn9.9e-05 Si0.0372 Cr0.162 Ni0.0361 Mo0.000113 V0.000107 Nb5.86e-05 Co0.0554 Al0.000806 Ti0.000796,25.32740627716125,1.3341446916536988,43.0,35.0,55.28911400884527,2.4712962329158645,1862.215512928558,3.960337163720647,0.0765810146018456,88.0,2.8473184411567605,1.0099999999999998,1.8109329506147351,0.0497932452112243,0.0770499294907809,5.728181158271989,0.6890365893187926,0.8249692189388703,0.1622388317718863,0.3008517490939725,0.5918522453253026,11.130211978878531,0.732056974730164,0.0328425859676249,1.5980692784974913,226.7772969118403,17,0.7429967473406613
