,n,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData mode Number,MagpieData maximum MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData minimum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData mode MeltingT,MagpieData mean Column,MagpieData avg_dev Column,MagpieData avg_dev Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData mean NsValence,MagpieData minimum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData maximum NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData maximum NsUnfilled,MagpieData mean NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData maximum NdUnfilled,MagpieData minimum NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,label,distance
126,35.45787500000053,Nb2 I2 O4,8.0,53.0,8.0,96.0,79.25,16.125,87.0,62.9524125,46.9530125,54.8,2695.2,811.6125,54.8,13.5,4.25,1.5,66.0,164.0,108.75,42.75,66.0,1.6,3.44,2.785,0.6549999999999999,3.44,1.0,1.75,0.0,5.0,3.25,1.625,4.0,0.0,10.0,3.5,3.5,0.0,5.0,17.0,8.5,4.25,6.0,1.0,0.25,0.0,2.0,2.0,1.25,0.75,2.0,6.0,1.0,3.0,2.0,2.0,9.105,43.015,19.85125,11.581875,9.105,0.2655,0.39825,0.0,12.0,229.0,217.0,79.25,74.875,12.0,2,5.906294017418355
127,52.76099999999939,I2 Np2 O2,8.0,93.0,8.0,96.0,68.33333333333333,30.88888888888889,22.0,126.63462333333332,73.75681555555556,54.8,862.2,452.88333333333327,54.8,12.0,6.0,1.7777777777777777,66.0,190.0,131.66666666666666,43.77777777777778,66.0,1.36,3.44,2.486666666666667,0.751111111111111,1.36,2.0,2.0,0.0,5.0,3.0,2.0,0.0,0.0,10.0,3.6666666666666665,4.222222222222222,4.0,6.0,17.0,10.0,4.666666666666667,6.0,0.0,0.0,0.0,2.0,2.0,1.0,0.6666666666666666,0.0,9.0,1.0,7.333333333333333,7.777777777777778,1.0,9.105,43.015,23.524583333333336,12.993611111111113,9.105,0.354,0.472,0.0,12.0,64.0,52.0,46.0,22.666666666666668,12.0,1,8.80319104262496
128,95.85414999999963,Th4 Te8 I8,52.0,90.0,52.0,96.0,77.6,24.640000000000004,90.0,148.20940000000002,33.531464000000014,386.85,1636.15,848.4039999999999,386.85,13.8,4.319999999999999,0.6400000000000002,138.0,206.0,152.0,21.6,138.0,1.3,2.66,2.164,0.3968,2.1,2.0,2.0,0.0,5.0,3.6,1.44,4.0,2.0,10.0,8.4,2.56,0.0,4.0,17.0,14.0,4.0,16.0,0.0,0.0,0.0,2.0,2.0,1.2,0.6399999999999999,1.0,8.0,1.0,2.8,2.08,1.0,32.37,43.015,37.58533333332,4.3437333333440025,34.7633333333,0.6104,0.36128,0.464,64.0,225.0,161.0,131.4,53.92,64.0,0,4.910748978484751
129,78.16296666666656,Tl4 O2,8.0,81.0,81.0,87.0,79.66666666666667,4.88888888888889,76.0,141.58866666666663,83.72617777777778,54.8,522.2,402.9333333333333,577.0,14.0,1.3333333333333333,1.7777777777777777,66.0,145.0,118.66666666666669,35.11111111111111,145.0,1.62,3.44,2.2266666666666666,0.8088888888888888,1.62,2.0,2.0,1.0,3.0,2.0,1.3333333333333333,1.0,0.0,10.0,6.666666666666667,4.444444444444444,14.0,6.0,27.0,20.0,9.333333333333334,27.0,0.0,0.0,2.0,5.0,3.0,4.0,1.3333333333333333,5.0,0.0,2.0,4.0,1.3333333333333333,5.0,9.105,26.91,20.975,7.913333333333334,26.91,0.0,0.0,0.0,12.0,194.0,182.0,133.33333333333334,80.88888888888889,194.0,3,11.083106554500402
130,35.057333333333496,Cl2 O2 Y2,8.0,39.0,8.0,94.0,64.33333333333333,34.88888888888889,12.0,46.78608333333333,28.079844444444443,54.8,1744.2,675.1333333333333,54.8,12.0,6.0,1.1111111111111112,66.0,190.0,119.33333333333331,47.11111111111111,66.0,1.22,3.44,2.6066666666666665,0.9244444444444444,1.22,2.0,2.0,0.0,5.0,3.0,2.0,0.0,0.0,1.0,0.3333333333333333,0.4444444444444445,0.0,3.0,7.0,5.333333333333333,1.5555555555555556,3.0,0.0,0.0,0.0,2.0,2.0,1.0,0.6666666666666666,0.0,9.0,1.0,4.0,3.333333333333333,1.0,9.105,32.365,21.989166666666662,8.589444444444444,9.105,0.831,1.108,0.0,12.0,194.0,182.0,90.0,69.33333333333333,12.0,1,5.786544327262065
131,177.25290000000004,Sr2 Bi2 Br2 O4,8.0,83.0,8.0,95.0,72.6,25.840000000000003,87.0,81.70064,53.27964800000001,54.8,995.2,393.96,54.8,13.2,4.48,1.44,66.0,195.0,119.0,42.4,66.0,0.95,3.44,2.562,0.8615999999999999,3.44,2.0,2.0,0.0,5.0,3.2,1.36,4.0,0.0,10.0,4.0,4.8,14.0,2.0,29.0,12.0,8.8,6.0,0.0,0.0,0.0,3.0,3.0,1.6,0.8800000000000001,2.0,0.0,0.0,1.6,0.8800000000000001,2.0,9.105,54.23,26.974,14.2952,9.105,0.2914,0.46624,0.0,12.0,225.0,213.0,65.0,64.0,12.0,1,8.360936354060543
132,45.27199999999976,Sm2 S2 I2,16.0,62.0,16.0,96.0,69.0,30.666666666666668,23.0,103.10982333333334,47.36321555555556,386.85,958.15,706.7366666666667,386.85,12.0,6.0,1.111111111111111,105.0,198.0,147.33333333333334,33.77777777777778,105.0,1.17,2.66,2.1366666666666667,0.6444444444444445,1.17,2.0,2.0,0.0,5.0,3.0,2.0,0.0,0.0,10.0,3.333333333333333,4.444444444444444,6.0,6.0,17.0,10.333333333333334,4.444444444444445,6.0,0.0,0.0,0.0,2.0,2.0,1.0,0.6666666666666666,0.0,0.0,1.0,3.6666666666666665,2.888888888888889,1.0,25.786875,43.015,34.010625,6.002916666666668,25.786875,1.088,0.7426666666666666,0.0,64.0,166.0,102.0,100.0,44.0,64.0,1,4.597812820415247
133,65.97091249999998,Ga2 Te2,31.0,52.0,31.0,90.0,82.0,8.0,74.0,98.6615,28.9385,302.91,419.75,512.785,302.91,14.5,1.5,0.5,122.0,138.0,130.0,8.0,122.0,1.81,2.1,1.955,0.145,1.81,2.0,2.0,1.0,3.0,2.5,1.5,1.0,10.0,10.0,10.0,0.0,0.0,13.0,16.0,14.5,1.5,13.0,0.0,0.0,2.0,5.0,3.0,3.5,1.5,2.0,0.0,2.0,3.5,1.5,2.0,18.8575,34.7633333333,26.81041666665,7.952916666649997,18.8575,0.232,0.232,0.0,64.0,152.0,88.0,108.0,44.0,64.0,3,5.498067261436391
134,92.92850000000018,Nb1 S2,16.0,41.0,16.0,88.0,74.33333333333333,18.222222222222225,88.0,52.34546,27.040613333333336,388.36,2361.64,1175.5733333333335,388.36,12.333333333333334,4.888888888888888,0.8888888888888888,105.0,164.0,124.66666666666669,26.222222222222225,105.0,1.6,2.58,2.2533333333333334,0.4355555555555555,2.58,1.0,1.6666666666666667,0.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,4.0,1.3333333333333333,1.777777777777778,0.0,5.0,6.0,5.666666666666667,0.4444444444444443,6.0,1.0,0.3333333333333333,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,6.0,2.0,3.6666666666666665,2.222222222222222,2.0,18.18,25.786875,23.25125,3.380833333333333,25.786875,1.468,0.9786666666666668,2.202,70.0,229.0,159.0,123.0,70.66666666666667,70.0,2,5.458195893460339
135,101.17833333333336,Nb1 Se2,34.0,41.0,34.0,89.0,75.0,18.666666666666668,89.0,83.60879333333332,6.198391111111111,494.0,2256.0,1246.0,494.0,12.333333333333334,4.888888888888888,0.4444444444444443,120.0,164.0,134.66666666666666,19.55555555555556,120.0,1.6,2.55,2.233333333333333,0.4222222222222222,2.55,1.0,1.6666666666666667,0.0,4.0,2.6666666666666665,1.777777777777778,4.0,4.0,10.0,8.0,2.6666666666666665,0.0,5.0,16.0,12.333333333333334,4.888888888888888,16.0,1.0,0.3333333333333333,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,6.0,2.0,3.6666666666666665,2.222222222222222,2.0,18.18,25.92,23.340000000000003,3.44,25.92,0.5326666666666667,0.3551111111111111,0.799,14.0,229.0,215.0,85.66666666666667,95.55555555555554,14.0,0,5.0029770725895375
136,107.57923333333297,Pt1 Se2,34.0,78.0,34.0,89.0,80.33333333333333,11.555555555555555,89.0,117.668,51.610666666666674,494.0,1547.4,1009.8,494.0,14.0,2.6666666666666665,0.888888888888889,120.0,136.0,125.33333333333331,7.11111111111111,120.0,2.28,2.55,2.4599999999999995,0.1200000000000001,2.55,1.0,1.6666666666666667,0.0,4.0,2.6666666666666665,1.777777777777778,4.0,9.0,10.0,9.666666666666666,0.4444444444444446,14.0,16.0,24.0,18.666666666666668,3.555555555555556,16.0,1.0,0.3333333333333333,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,1.0,2.0,2.0,0.0,2.0,15.02,25.92,22.286666666666665,4.844444444444446,25.92,0.5326666666666667,0.3551111111111111,0.799,14.0,225.0,211.0,84.33333333333333,93.7777777777778,14.0,0,6.286210284825882
137,96.41066666666644,Ta1 Se2,34.0,73.0,34.0,89.0,75.33333333333333,18.222222222222225,89.0,112.95596,45.32794666666667,494.0,2796.0,1426.0,494.0,12.333333333333334,4.888888888888888,0.888888888888889,120.0,170.0,136.66666666666666,22.22222222222221,120.0,1.5,2.55,2.2,0.4666666666666666,2.55,2.0,2.0,0.0,4.0,2.6666666666666665,1.777777777777778,4.0,3.0,10.0,7.666666666666667,3.1111111111111107,14.0,16.0,19.0,17.0,1.3333333333333333,16.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,7.0,2.0,3.6666666666666665,2.222222222222222,2.0,18.12,25.92,23.320000000000004,3.4666666666666663,25.92,0.5326666666666667,0.3551111111111111,0.799,14.0,229.0,215.0,85.66666666666667,95.55555555555554,14.0,0,5.214665840236601
138,250.0360625,Na3 As1,11.0,33.0,11.0,84.0,22.5,30.75,2.0,35.97272696,19.47443652,370.87,719.13,550.6525,370.87,4.5,5.25,0.375,119.0,166.0,154.25,17.625,166.0,0.93,2.18,1.2425000000000002,0.4687500000000001,0.93,1.0,1.25,0.0,3.0,0.75,1.125,0.0,0.0,10.0,2.5,3.75,0.0,1.0,15.0,4.5,5.25,1.0,1.0,0.75,0.0,3.0,3.0,0.75,1.125,0.0,0.0,1.0,1.5,0.75,1.0,22.175,29.2433333333,27.476249999975,2.6506249999875005,29.2433333333,0.0,0.0,0.0,166.0,229.0,63.0,213.25,23.625,229.0,1,11.32242996994071
139,83.2788666666664,Sn1 S2,16.0,50.0,16.0,88.0,85.33333333333333,3.555555555555557,88.0,60.94666666666666,38.50888888888888,388.36,116.71999999999996,427.26666666666665,388.36,15.333333333333334,0.8888888888888887,0.8888888888888888,105.0,139.0,116.33333333333331,15.111111111111107,105.0,1.96,2.58,2.373333333333333,0.2755555555555555,2.58,2.0,2.0,2.0,2.0,3.333333333333333,0.8888888888888888,4.0,0.0,10.0,3.333333333333333,4.444444444444444,0.0,6.0,14.0,8.666666666666666,3.555555555555556,6.0,0.0,0.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,0.0,2.0,2.6666666666666665,0.8888888888888888,2.0,25.786875,33.285,28.286249999999995,3.3324999999999982,25.786875,1.468,0.9786666666666668,2.202,70.0,141.0,71.0,93.66666666666669,31.55555555555556,70.0,3,4.436343993659484
140,88.91933333333313,Zr1 S2,16.0,40.0,16.0,88.0,73.33333333333333,19.55555555555556,88.0,51.78466666666666,26.292888888888893,388.36,1739.64,968.24,388.36,12.0,5.333333333333333,0.8888888888888888,105.0,175.0,128.33333333333334,31.111111111111114,105.0,1.33,2.58,2.1633333333333336,0.5555555555555555,2.58,2.0,2.0,0.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,2.0,0.6666666666666666,0.888888888888889,0.0,4.0,6.0,5.333333333333333,0.888888888888889,6.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,8.0,2.0,4.0,2.6666666666666665,2.0,23.195,25.786875,24.922916666666666,1.1519444444444435,25.786875,1.468,0.9786666666666668,2.202,70.0,194.0,124.0,111.33333333333331,55.11111111111111,70.0,2,5.590840370693287
141,946.4379999999996,Ti2 O1,8.0,22.0,22.0,87.0,57.66666666666666,19.55555555555556,43.0,37.24446666666666,14.163377777777775,54.8,1886.2,1312.2666666666669,1941.0,8.0,5.333333333333333,0.8888888888888888,66.0,160.0,128.66666666666666,41.77777777777778,160.0,1.54,3.44,2.1733333333333333,0.8444444444444444,1.54,2.0,2.0,0.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,2.0,1.3333333333333333,0.888888888888889,0.0,4.0,6.0,4.666666666666667,0.888888888888889,4.0,0.0,0.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,8.0,2.0,6.0,2.6666666666666665,8.0,9.105,16.69,14.161666666666669,3.371111111111112,16.69,0.0,0.0,0.0,12.0,194.0,182.0,133.33333333333334,80.88888888888889,194.0,1,11.242040352097705
142,57.25087499999981,Pr2 Te6,52.0,59.0,52.0,90.0,71.75,27.375,90.0,130.9269125,4.990368749999995,722.66,481.34,842.995,722.66,12.75,4.875,0.375,138.0,203.0,154.25,24.375,138.0,1.13,2.1,1.8575,0.36375,2.1,2.0,2.0,0.0,4.0,3.0,1.5,4.0,0.0,10.0,7.5,3.75,3.0,5.0,16.0,13.25,4.125,16.0,0.0,0.0,0.0,2.0,2.0,1.5,0.75,2.0,0.0,2.0,4.25,3.375,2.0,34.7633333333,35.675,34.991249999975,0.3418750000125001,34.7633333333,0.348,0.174,0.464,152.0,194.0,42.0,162.5,15.75,152.0,0,6.66410958687576
143,57.90412499999942,U2 S6,16.0,92.0,16.0,88.0,71.0,25.5,88.0,83.5559775,77.23646625,388.36,1019.64,643.27,388.36,12.75,4.875,1.5,105.0,196.0,127.75,34.125,105.0,1.38,2.58,2.28,0.4499999999999999,2.58,2.0,2.0,0.0,4.0,3.0,1.5,4.0,0.0,1.0,0.25,0.375,3.0,6.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,2.0,2.0,1.5,0.75,2.0,9.0,2.0,6.5,6.75,2.0,20.025,25.786875,24.34640625,2.1607031249999986,25.786875,1.6515,0.82575,2.202,63.0,70.0,7.0,68.25,2.625,70.0,2,9.666989355937467
144,1002.0007499999996,Ta1 P1,15.0,73.0,15.0,83.0,65.5,17.5,48.0,105.960821,74.98705899999999,317.3,2972.7,1803.65,317.3,10.0,5.0,1.5,107.0,170.0,138.5,31.5,107.0,1.5,2.19,1.845,0.345,1.5,2.0,2.0,0.0,3.0,1.5,1.5,0.0,0.0,3.0,1.5,1.5,14.0,5.0,19.0,12.0,7.0,5.0,0.0,0.0,0.0,3.0,3.0,1.5,1.5,0.0,7.0,3.0,5.0,2.0,3.0,18.12,22.5702380952,20.3451190476,2.2251190476,18.12,0.8125,0.8125,0.0,2.0,229.0,227.0,115.5,113.5,2.0,1,8.080755847923529
145,95.66425000000044,Ti2 Se2,22.0,34.0,22.0,89.0,66.0,23.0,43.0,63.4135,15.546499999999998,494.0,1447.0,1217.5,494.0,10.0,6.0,0.0,120.0,160.0,140.0,20.0,120.0,1.54,2.55,2.045,0.5049999999999999,1.54,2.0,2.0,0.0,4.0,2.0,2.0,0.0,2.0,10.0,6.0,4.0,0.0,4.0,16.0,10.0,6.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,8.0,2.0,5.0,3.0,2.0,16.69,25.92,21.305,4.615,16.69,0.3995,0.3995,0.0,14.0,194.0,180.0,104.0,90.0,14.0,1,6.307062192746493
146,499.20775,Al1 N1,7.0,13.0,7.0,82.0,77.5,4.5,73.0,20.4941193,6.4874193,63.05,870.4200000000001,498.26,63.05,14.0,1.0,0.5,71.0,121.0,96.0,25.0,71.0,1.61,3.04,2.325,0.715,1.61,2.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,1.0,3.0,0.0,0.0,3.0,5.0,2.0,4.0,1.0,3.0,0.0,3.0,4.0,1.0,3.0,14.76875,16.48,15.624375,0.8556249999999999,14.76875,3.2185,3.2185,0.0,194.0,225.0,31.0,209.5,15.5,194.0,2,10.499974909330563
147,75.37180000000009,Sc1 Ag1 P2 Se6,15.0,47.0,34.0,89.0,77.6,15.840000000000003,89.0,68.85316359999999,19.93121096,317.3,1496.7,664.753,494.0,14.0,2.8,0.36,107.0,170.0,124.9,13.040000000000004,120.0,1.36,2.55,2.297,0.3036,2.55,1.0,1.9,0.0,4.0,3.0,1.2,4.0,0.0,10.0,7.1,4.0600000000000005,0.0,3.0,16.0,12.0,4.8,16.0,1.0,0.1,0.0,3.0,3.0,1.8,0.72,2.0,9.0,1.0,2.8,1.3199999999999998,2.0,16.33,25.92,23.92254761904,2.396942857152001,25.92,0.8044,0.32824,0.799,2.0,225.0,223.0,50.7,63.52,14.0,0,5.626486788759165
148,77.70775000000008,Er1 Ag1 P2 Se6,15.0,68.0,34.0,89.0,80.0,12.0,89.0,81.0834724,22.592051040000005,317.3,1452.7,660.3530000000001,494.0,14.0,2.8,0.5599999999999998,107.0,189.0,126.8,16.08,120.0,1.24,2.55,2.285,0.3179999999999999,2.55,1.0,1.9,0.0,4.0,3.0,1.2,4.0,0.0,10.0,7.0,4.2,12.0,5.0,16.0,13.1,3.66,16.0,1.0,0.1,0.0,3.0,3.0,1.8,0.72,2.0,0.0,1.0,2.1,0.36,2.0,16.33,30.585,24.757547619040004,2.560433333344,25.92,0.8044,0.32824,0.799,2.0,225.0,223.0,50.7,63.52,14.0,0,5.597588911365406
149,77.55054999999977,Tm1 Ag1 P2 Se6,15.0,69.0,34.0,89.0,80.2,11.679999999999998,89.0,81.2509934,22.860084640000004,317.3,1500.7,665.153,494.0,14.0,2.8,0.5599999999999998,107.0,190.0,126.9,16.240000000000002,120.0,1.25,2.55,2.286,0.3167999999999999,2.55,1.0,1.9,0.0,4.0,3.0,1.2,4.0,0.0,10.0,7.0,4.2,13.0,5.0,16.0,13.2,3.72,16.0,1.0,0.1,0.0,3.0,3.0,1.8,0.72,2.0,0.0,1.0,2.0,0.4,2.0,16.33,29.78,24.677047619040003,2.512133333344,25.92,0.8044,0.32824,0.799,2.0,225.0,223.0,50.7,63.52,14.0,0,5.641755296863199
150,145.06616666666704,Pd2 S4,16.0,46.0,16.0,88.0,79.33333333333333,11.555555555555555,88.0,56.85,33.046666666666674,388.36,1439.69,868.2566666666667,388.36,14.0,2.6666666666666665,0.8888888888888888,105.0,139.0,116.33333333333331,15.111111111111107,105.0,2.2,2.58,2.4533333333333336,0.1688888888888887,2.58,0.0,1.3333333333333333,0.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,10.0,3.333333333333333,4.444444444444444,0.0,6.0,10.0,7.333333333333333,1.7777777777777777,6.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,0.0,1.3333333333333333,0.888888888888889,2.0,14.41,25.786875,21.99458333333333,5.056388888888887,25.786875,1.468,0.9786666666666668,2.202,70.0,225.0,155.0,121.66666666666669,68.8888888888889,70.0,2,6.383718419653109
151,88.52200000000022,Ta1 Se2,34.0,73.0,34.0,89.0,75.33333333333333,18.222222222222225,89.0,112.95596,45.32794666666667,494.0,2796.0,1426.0,494.0,12.333333333333334,4.888888888888888,0.888888888888889,120.0,170.0,136.66666666666666,22.22222222222221,120.0,1.5,2.55,2.2,0.4666666666666666,2.55,2.0,2.0,0.0,4.0,2.6666666666666665,1.777777777777778,4.0,3.0,10.0,7.666666666666667,3.1111111111111107,14.0,16.0,19.0,17.0,1.3333333333333333,16.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,7.0,2.0,3.6666666666666665,2.222222222222222,2.0,18.12,25.92,23.320000000000004,3.4666666666666663,25.92,0.5326666666666667,0.3551111111111111,0.799,14.0,229.0,215.0,85.66666666666667,95.55555555555554,14.0,0,5.214665840236601
152,82.7905909090907,S5 N6,7.0,16.0,7.0,88.0,84.72727272727273,2.9752066115702487,82.0,22.21501818181818,8.954528925619833,63.05,325.31,210.91818181818184,63.05,15.454545454545457,0.4958677685950414,0.4958677685950414,71.0,105.0,86.45454545454545,16.859504132231404,71.0,2.58,3.04,2.830909090909091,0.2280991735537189,3.04,2.0,2.0,3.0,1.0,3.4545454545454546,0.4958677685950414,3.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,5.454545454545454,0.4958677685950413,5.0,0.0,0.0,2.0,3.0,1.0,2.5454545454545454,0.4958677685950414,3.0,0.0,2.0,2.5454545454545454,0.4958677685950414,3.0,14.76875,25.786875,19.77698863636364,5.463533057851238,14.76875,4.512,2.1,6.437,70.0,194.0,124.0,137.63636363636363,61.48760330578512,194.0,2,9.959479266080976
153,104.64121428571448,P8 S6,15.0,16.0,15.0,88.0,85.14285714285714,2.4489795918367343,83.0,31.441435428571427,0.5344839183673454,317.3,71.06,347.7542857142857,317.3,15.428571428571429,0.489795918367347,0.0,105.0,107.0,106.14285714285714,0.9795918367346944,107.0,2.19,2.58,2.357142857142857,0.1910204081632653,2.19,2.0,2.0,3.0,1.0,3.4285714285714284,0.4897959183673469,3.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,5.428571428571429,0.489795918367347,5.0,0.0,0.0,2.0,3.0,1.0,2.571428571428572,0.4897959183673469,3.0,0.0,2.0,2.571428571428572,0.4897959183673469,3.0,22.5702380952,25.786875,23.94879676868572,1.5754956268408158,22.5702380952,1.8722857142857143,0.2826122448979591,1.625,2.0,70.0,68.0,31.142857142857142,33.30612244897959,2.0,3,7.82124965554592
154,81.40550000000069,As4 O6,8.0,33.0,8.0,87.0,85.8,1.4400000000000006,87.0,39.56828,28.282656,54.8,1035.2,468.88,54.8,15.6,0.4800000000000001,0.96,66.0,119.0,87.2,25.44,66.0,2.18,3.44,2.936,0.6047999999999999,3.44,2.0,2.0,3.0,1.0,3.6,0.48,4.0,0.0,10.0,4.0,4.8,0.0,6.0,15.0,9.6,4.32,6.0,0.0,0.0,2.0,3.0,1.0,2.4,0.48,2.0,0.0,2.0,2.4,0.48,2.0,9.105,22.175,14.333000000000002,6.2736,9.105,0.0,0.0,0.0,12.0,166.0,154.0,73.6,73.92,12.0,2,6.836565001955245
155,54.29000000000084,As4 O6,8.0,33.0,8.0,87.0,85.8,1.4400000000000006,87.0,39.56828,28.282656,54.8,1035.2,468.88,54.8,15.6,0.4800000000000001,0.96,66.0,119.0,87.2,25.44,66.0,2.18,3.44,2.936,0.6047999999999999,3.44,2.0,2.0,3.0,1.0,3.6,0.48,4.0,0.0,10.0,4.0,4.8,0.0,6.0,15.0,9.6,4.32,6.0,0.0,0.0,2.0,3.0,1.0,2.4,0.48,2.0,0.0,2.0,2.4,0.48,2.0,9.105,22.175,14.333000000000002,6.2736,9.105,0.0,0.0,0.0,12.0,166.0,154.0,73.6,73.92,12.0,2,6.836565001955245
156,85.9906666666661,Si2 S4,14.0,16.0,16.0,88.0,84.66666666666667,4.444444444444443,88.0,30.7385,1.7686666666666655,388.36,1298.64,821.2400000000001,388.36,15.333333333333334,0.8888888888888887,0.0,105.0,111.0,107.0,2.6666666666666665,105.0,1.9,2.58,2.353333333333333,0.3022222222222222,2.58,2.0,2.0,2.0,2.0,3.333333333333333,0.8888888888888888,4.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,5.333333333333333,0.888888888888889,6.0,0.0,0.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,0.0,2.0,2.6666666666666665,0.8888888888888888,2.0,20.44,25.786875,24.004583333333333,2.376388888888888,25.786875,1.7256666666666665,0.6351111111111112,2.202,70.0,227.0,157.0,122.33333333333331,69.77777777777777,70.0,2,6.503366621082823
157,80.23699999999945,Mo1 Se2,34.0,42.0,34.0,89.0,76.0,17.333333333333332,89.0,84.62666666666667,7.555555555555557,494.0,2402.0,1294.6666666666667,494.0,12.666666666666666,4.444444444444445,0.4444444444444443,120.0,154.0,131.33333333333334,15.111111111111114,120.0,2.16,2.55,2.42,0.1733333333333332,2.55,1.0,1.6666666666666667,0.0,4.0,2.6666666666666665,1.777777777777778,4.0,5.0,10.0,8.333333333333334,2.222222222222222,0.0,6.0,16.0,12.666666666666666,4.444444444444445,16.0,1.0,0.3333333333333333,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,5.0,2.0,3.333333333333333,1.777777777777778,2.0,15.69,25.92,22.51,4.546666666666668,25.92,0.5326666666666667,0.3551111111111111,0.799,14.0,229.0,215.0,85.66666666666667,95.55555555555554,14.0,0,5.140293600620978
158,58.4134999999999,Zr2 Se6,34.0,40.0,34.0,89.0,77.75,16.875,89.0,82.026,4.599000000000004,494.0,1634.0,902.5,494.0,13.0,4.5,0.375,120.0,175.0,133.75,20.625,120.0,1.33,2.55,2.245,0.4574999999999998,2.55,2.0,2.0,0.0,4.0,3.0,1.5,4.0,2.0,10.0,8.0,3.0,0.0,4.0,16.0,13.0,4.5,16.0,0.0,0.0,0.0,2.0,2.0,1.5,0.75,2.0,8.0,2.0,3.5,2.25,2.0,23.195,25.92,25.238750000000003,1.0218749999999996,25.92,0.5992500000000001,0.299625,0.799,14.0,194.0,180.0,59.0,67.5,14.0,0,4.553434324850535
159,91.88233333333427,Ta1 S2,16.0,73.0,16.0,88.0,74.66666666666667,17.777777777777775,88.0,81.69262666666667,66.1701688888889,388.36,2901.64,1355.5733333333335,388.36,12.333333333333334,4.888888888888888,1.3333333333333333,105.0,170.0,126.66666666666669,28.88888888888889,105.0,1.5,2.58,2.22,0.48,2.58,2.0,2.0,0.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,3.0,1.0,1.3333333333333333,14.0,6.0,19.0,10.333333333333334,5.777777777777779,6.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,7.0,2.0,3.6666666666666665,2.222222222222222,2.0,18.12,25.786875,23.23125,3.407499999999999,25.786875,1.468,0.9786666666666668,2.202,70.0,229.0,159.0,123.0,70.66666666666667,70.0,2,6.384815385720775
